Province,Ward,MunicipalityCode,RegisteredVoters_prior,Turnout_prior,IsMetro,LogRegisteredVoters_prior,MunicipalityAvgTurnout_prior,SnapshotYear,TurnoutDelta_prior,RegistrationGrowth_prior
Mpumalanga,Ward 83205012,MP325,5707,0.4154547047485544,False,8.649448770536708,0.42804725231388513,2021,-0.10083771463351554,-0.03646800607800105
Mpumalanga,Ward 83205013,MP325,6784,0.4520931603773584,False,8.822322177471738,0.42702951743530726,2021,-0.03136453355478286,-0.04491060115444179
Mpumalanga,Ward 83205014,MP325,6288,0.3692748091603053,False,8.746398334109042,0.4293300271913365,2021,-0.12932504345575957,-0.07324981577008105
Mpumalanga,Ward 83205015,MP325,7421,0.5647486861608948,False,8.912069097970134,0.42390019727465345,2021,-0.08120609842605242,0.05516849139769664
Mpumalanga,Ward 83205016,MP325,5115,0.4744868035190616,False,8.539932678385727,0.4264074717924822,2021,-0.1556520112166565,-0.3172717565403097
Mpumalanga,Ward 83205017,MP325,8017,0.4065111637769739,False,8.989319566042951,0.42829568400754015,2021,-0.17547562841074565,0.12645777715329487
Mpumalanga,Ward 83205018,MP325,6192,0.3606266149870801,False,8.731013415269564,0.42957025480725947,2021,-0.23288004991987515,-0.18279002243632048
Mpumalanga,Ward 83205019,MP325,6895,0.3881073241479333,False,8.838551790227402,0.4288069017750135,2021,-0.1543637183231092,0.023908523908523938
Mpumalanga,Ward 83205020,MP325,6577,0.4269423749429831,False,8.79133399330135,0.4277281503640399,2021,-0.15822624171221306,0.13162422573984855
Mpumalanga,Ward 83205021,MP325,6636,0.4752863170584689,False,8.800264651310336,0.4263852630830542,2021,-0.08832004357759471,-0.004500450045004545
Mpumalanga,Ward 83205022,MP325,6299,0.4148277504365772,False,8.74814616962193,0.4280646677114401,2021,-0.14148139782840702,-0.006466876971608859
Mpumalanga,Ward 83205023,MP325,5846,0.4551830311323982,False,8.673512945671192,0.4269436876921117,2021,-0.07691038237620196,-0.18249195916655014
Mpumalanga,Ward 83205024,MP325,6959,0.3986204914499209,False,8.84779106484485,0.4285148693499583,2021,-0.08449300325945719,0.008696912596028339
Mpumalanga,Ward 83205025,MP325,6709,0.4464152630794455,False,8.811205187562887,0.4271872368046937,2021,-0.04786083119664869,0.1294612794612795
Mpumalanga,Ward 83205026,MP325,6965,0.4147882268485283,False,8.848652886213905,0.42806576558888587,2021,-0.1221153090251415,0.19550291795399932
Mpumalanga,Ward 83205027,MP325,7196,0.4887437465258477,False,8.881280595070423,0.42601144559784926,2021,-0.023719161486021767,0.06765578635014835
Mpumalanga,Ward 83205028,MP325,5617,0.4717820900836745,False,8.633552992532433,0.42648260272124294,2021,-0.05001721787480301,-0.028200692041522535
Mpumalanga,Ward 83205029,MP325,5396,0.5296515937731653,False,8.593413217327646,0.424875116507646,2021,-0.034883584225822384,-0.08959001181035942
Mpumalanga,Ward 83205030,MP325,6234,0.4268527430221366,False,8.737773460327283,0.427730640139619,2021,-0.05187066123318257,0.036236702127659504
Mpumalanga,Ward 83205031,MP325,8538,0.4646287186694776,False,9.052282067317908,0.4266813074827484,2021,-0.09405519031726334,0.3976100834833851
Mpumalanga,Ward 83205032,MP325,6065,0.4633140972794723,False,8.71028982137815,0.4267178247435819,2021,-0.11265939070727166,0.004971002485501197
Mpumalanga,Ward 83205033,MP325,7042,0.4981539335416075,False,8.859647499714997,0.42575005151407813,2021,-0.04075179765515885,0.016601703479139696
Mpumalanga,Ward 83205034,MP325,5655,0.4670203359858532,False,8.640295388550221,0.4266148736684046,2021,-0.06439512465657532,-0.0019414048711613452
Mpumalanga,Ward 83205035,MP325,6883,0.5166351881447043,False,8.836809882398365,0.4252366833306588,2021,-0.02683588623546096,0.13768595041322307
Mpumalanga,Ward 83205036,MP325,7353,0.4569563443492452,False,8.902863672196222,0.4268944289916437,2021,-0.11504817105149662,0.18577648766328014
Mpumalanga,Ward 83205037,MP325,6070,0.3934102141680395,False,8.711113884053544,0.428659599274455,2021,-0.09525879317316699,-0.03127992339610597
North West,Ward 63701001,NW371,3156,0.4458174904942966,False,8.057060681965766,0.4343866702508901,2021,-0.10050079929192673,-0.06294536817102137
North West,Ward 63701002,NW371,3388,0.4731404958677686,False,8.127995055771946,0.43329375003595116,2021,-0.04875512500805629,0.016196760647870345
North West,Ward 63701003,NW371,3571,0.3752450294035284,False,8.18060094759445,0.4372095686945208,2021,-0.128874024542791,-0.051023119851182575
North West,Ward 63701004,NW371,3455,0.4743849493487699,False,8.14757773620177,0.43324397189671116,2021,-0.06171510750171333,-0.01790790221716887
North West,Ward 63701005,NW371,3174,0.4757403906742281,False,8.062747901086354,0.4331897542436928,2021,-0.04438441431797163,-0.009672386895475782
North West,Ward 63701006,NW371,3264,0.5055147058823529,False,8.090708716083997,0.4319987816353678,2021,-0.007918129938542573,-0.025671641791044753
North West,Ward 63701007,NW371,3628,0.4346747519294377,False,8.196436811235028,0.43483237979348444,2021,-0.1311147217547728,-0.045263157894736894
North West,Ward 63701008,NW371,4843,0.4484823456535205,False,8.48528964240323,0.4342800760445211,2021,0.016773561056649344,0.45697954271961483
North West,Ward 63701009,NW371,4757,0.391212949337818,False,8.467372496432281,0.43657085189714917,2021,-0.19762212585973488,0.212592403772623
North West,Ward 63701010,NW371,3789,0.4721562417524412,False,8.239857411018601,0.43333312020056425,2021,-0.06422930041623354,-0.08698795180722896
North West,Ward 63701011,NW371,3413,0.4160562554937005,False,8.135346948906706,0.43557711965091395,2021,-0.12216245927518332,-0.2304396843291996
North West,Ward 63701012,NW371,2754,0.3442265795206972,False,7.9208096792886,0.43845030668983404,2021,-0.1303204437752476,-0.20793787748058667
North West,Ward 63701013,NW371,3298,0.446331109763493,False,8.101071503119543,0.4343661254801222,2021,-0.06348219803928346,-0.21062709430349447
North West,Ward 63701014,NW371,3394,0.4207424867413082,False,8.129764445794171,0.4353896704010096,2021,-0.05619261880990367,-0.1154547823820693
North West,Ward 63701015,NW371,3451,0.5018835120254999,False,8.146419323098003,0.4321440293896419,2021,-0.034344286113772715,-0.027065125458133665
North West,Ward 63701016,NW371,4014,0.3432984554060787,False,8.297543529356284,0.43848743165441884,2021,-0.208873404839436,-0.052407932011331426
North West,Ward 63701017,NW371,3847,0.4299454120093579,False,8.255048902752295,0.4350215533902876,2021,-0.09680355918405781,-0.0687484870491406
North West,Ward 63701018,NW371,3902,0.3692977960020502,False,8.269244521183056,0.43744745803057994,2021,-0.15131776729643992,0.1329849012775841
North West,Ward 63701019,NW371,3697,0.4354882337030024,False,8.215276958936633,0.43479984052254184,2021,-0.13263728239939232,0.01761629507294238
North West,Ward 63701020,NW371,3216,0.3889925373134328,False,8.075893630298857,0.43665966837812464,2021,-0.15057258261483436,-0.2790854068594486
North West,Ward 63701021,NW371,3759,0.3889332269220537,False,8.231908243564177,0.4366620407937798,2021,-0.1252106936734798,-0.06724565756823819
North West,Ward 63701022,NW371,3877,0.4152695383028114,False,8.262816937670928,0.4356085883385495,2021,-0.0652619820927387,0.19808405438813348
North West,Ward 63701023,NW371,2992,0.5681818181818182,False,8.003697339094368,0.4294920971433892,2021,0.03674214835904577,-0.27361009953872295
North West,Ward 63701024,NW371,3704,0.3512419006479482,False,8.21716859576607,0.43816969384474397,2021,-0.1429767977332873,0.22365378262305913
North West,Ward 63701025,NW371,4039,0.5251299826689775,False,8.303752415563412,0.4312141705639029,2021,-0.08109521056269164,-0.15625652809692914
North West,Ward 63701026,NW371,4331,0.464096051720157,False,8.373553741214627,0.4336555278018557,2021,-0.03732844970434446,0.2339031339031339
North West,Ward 63702001,NW372,4535,0.4676957001102536,False,8.419580362549237,0.4072362739551773,2021,-0.06950507625377494,-0.021996980806555988
North West,Ward 63702002,NW372,4537,0.362574388362354,False,8.420021279663963,0.41023974000511726,2021,-0.13963474271275644,-0.1647643593519882
North West,Ward 63702003,NW372,4312,0.5162337662337663,False,8.369157112588834,0.4058494720659341,2021,-0.022396130899085542,-0.05624863208579556
North West,Ward 63702004,NW372,4391,0.4138009565019357,False,8.387312270561717,0.4087761237725578,2021,-0.11222528133132714,-0.07088446889547184
North West,Ward 63702005,NW372,5324,0.375281743050338,False,8.579980179515003,0.40987667272831774,2021,-0.20354049542808184,-0.02633504023408928
North West,Ward 63702006,NW372,4802,0.3912952936276551,False,8.4767877767812,0.40941914271182295,2021,-0.14518539306762385,-0.06320717908700746
North West,Ward 63702007,NW372,5978,0.367514218802275,False,8.695841342843883,0.4100986019925481,2021,-0.165764335018596,-0.01758422350041089
North West,Ward 63702008,NW372,5966,0.3348977539389876,False,8.693831965074693,0.411030500988642,2021,-0.18690433777460858,-0.040064360418342715
North West,Ward 63702009,NW372,4935,0.3136778115501519,False,8.504107951867582,0.4116367850568945,2021,-0.1705247008213745,-0.060715645222687464
North West,Ward 63702010,NW372,7350,0.3420408163265306,False,8.902455592206882,0.4108264134918551,2021,-0.1512064825930372,0.10294117647058831
North West,Ward 63702011,NW372,5611,0.381928355016931,False,8.632484235750972,0.4096867695292722,2021,-0.16573097944443393,0.05489753713103962
North West,Ward 63702012,NW372,4536,0.3932980599647266,False,8.419800845407588,0.4093619208164781,2021,-0.14643873716396932,-0.22474790634079644
North West,Ward 63702013,NW372,5531,0.3615982643283312,False,8.618123909994678,0.41026762926323224,2021,-0.07065763920541518,-0.07368949924635737
North West,Ward 63702014,NW372,4112,0.4815175097276264,False,8.321664807135,0.4068413651089667,2021,-0.042574268475050414,-0.2137667304015296
North West,Ward 63702015,NW372,5912,0.3726319350473613,False,8.684739462628038,0.4099523815284028,2021,-0.12094039882915508,0.0704327358319754
North West,Ward 63702016,NW372,4759,0.3933599495692372,False,8.46779284112111,0.4093601525420635,2021,-0.16528453095024337,-0.034293831168831224
North West,Ward 63702017,NW372,5196,0.3916474210931486,False,8.55564437779049,0.4094090819270946,2021,-0.09749799586067631,-0.10475534114403862
North West,Ward 63702018,NW372,5849,0.3680971106171995,False,8.674025985443025,0.41008194794069314,2021,-0.1726838004457072,0.26876355748373104
North West,Ward 63702019,NW372,6123,0.4385105340519353,False,8.719807451477955,0.4080701358425578,2021,-0.07716344713928724,0.06635318704284221
North West,Ward 63702020,NW372,4610,0.4164859002169197,False,8.435983135990694,0.40869941109498686,2021,-0.14689726586950252,-0.05590825312308012
North West,Ward 63702021,NW372,5476,0.4360847333820307,False,8.60813018640834,0.40813944443312655,2021,-0.06165585239202781,-0.08351464435146438
North West,Ward 63702022,NW372,4563,0.4970414201183432,False,8.425735580927402,0.406397824812089,2021,-0.1592211654636141,-0.08115183246073299
North West,Ward 63702023,NW372,6516,0.4972375690607735,False,8.782015969721936,0.406392220556591,2021,-0.07384676828862408,0.308433734939759
North West,Ward 63702024,NW372,4654,0.4742157284056725,False,8.445482343862237,0.407049987432451,2021,-0.06122704948625268,-0.04376412574481203
North West,Ward 63702025,NW372,6866,0.3933877075444217,False,8.834336974017637,0.4093593594570582,2021,-0.059964800095341,0.23422613697645156
North West,Ward 63702026,NW372,6019,0.2654926067453065,False,8.70267641154777,0.4130135051941758,2021,-0.18431739958781568,-0.04702343255224828
North West,Ward 63702027,NW372,6471,0.4745788904342451,False,8.775085935057266,0.40703961137449185,2021,-0.06665396363946169,0.06941001487357457
North West,Ward 63702028,NW372,4899,0.3182282098387426,False,8.496786381638575,0.41150677367722044,2021,-0.19494354990835955,0.032455216016859856
North West,Ward 63702029,NW372,6054,0.5117277832837793,False,8.708474489581665,0.4059782144359337,2021,-0.10731983576383974,-0.09910714285714284
North West,Ward 63702030,NW372,7175,0.4689895470383275,False,8.878358040627822,0.40719930690008943,2021,-0.20397491539981916,0.07587344429449683
North West,Ward 63702031,NW372,6399,0.3597437099546804,False,8.76389700713946,0.41032061653105084,2021,-0.14312306913469564,0.07908937605396282
North West,Ward 63702032,NW372,5717,0.3179989504985132,False,8.651199471263972,0.4115133239440842,2021,-0.11946589105408384,0.07200450028126748
North West,Ward 63702033,NW372,6328,0.5009481668773704,False,8.75273950944749,0.4062862034761168,2021,-0.11945317091527174,0.17577108881456716
North West,Ward 63702034,NW372,5350,0.5198130841121495,False,8.584851839890053,0.4057472058408374,2021,-0.010910033160237087,0.0022480329711502822
North West,Ward 63702035,NW372,3297,0.4334243251440703,False,8.10076824307173,0.4082154560970682,2021,-0.11396705214162,-0.4469048817312532
North West,Ward 63702036,NW372,4389,0.3679653679653679,False,8.386856689688234,0.4100857120164597,2021,-0.12302562302562303,-0.011486486486486536
North West,Ward 63703001,NW373,7054,0.4427275304791607,False,8.861350110795998,0.3605607990503712,2021,-0.08599159645938037,0.012923607122343528
North West,Ward 63703002,NW373,7630,0.3647444298820446,False,8.939843124278502,0.36266845041786083,2021,-0.09650965798941852,0.08488553959903311
North West,Ward 63703003,NW373,4860,0.2541152263374485,False,8.48879371689454,0.3656584288920391,2021,-0.1967891664274094,-0.10299003322259137
North West,Ward 63703004,NW373,6579,0.2612859097127223,False,8.791638037085997,0.36546462663865337,2021,-0.2025572061799646,-0.10404466839166548
North West,Ward 63703005,NW373,6029,0.3826505224747056,False,8.704336438489406,0.36218450196941054,2021,-0.0762333575190764,-0.0628011814083631
North West,Ward 63703006,NW373,5860,0.3517064846416382,False,8.675904882571059,0.3630208273162502,2021,-0.10721388895342271,-0.0723444673104322
North West,Ward 63703007,NW373,5409,0.3767794416712886,False,8.595819511871428,0.36234317982896236,2021,-0.13361753375404223,-0.2134651737676312
North West,Ward 63703008,NW373,5572,0.3311198851399856,False,8.625509334899697,0.36357722189737596,2021,-0.20319216675485907,-0.048822123591669486
North West,Ward 63703009,NW373,8410,0.3171224732461355,False,9.037176752966994,0.3639555303269395,2021,-0.1718487340278163,0.41606331032160293
North West,Ward 63703010,NW373,6200,0.2483870967741935,False,8.732304571033183,0.36581324320455955,2021,-0.1853478429848426,-0.11072862880091794
North West,Ward 63703011,NW373,6098,0.2866513611020007,False,8.7157161275482,0.3647790738984026,2021,-0.1694320291919159,0.042036910457962984
North West,Ward 63703012,NW373,7326,0.3198198198198198,False,8.89918494333876,0.36388262906819124,2021,-0.13900993924822364,-0.030182684670373328
North West,Ward 63703013,NW373,7100,0.2664788732394366,False,8.867850063029406,0.36532427627306646,2021,-0.14390026771030512,-0.10568081622370573
North West,Ward 63703014,NW373,7335,0.4993865030674846,False,8.900412690577083,0.359029475466903,2021,-0.11070108376428828,0.10767139836907269
North West,Ward 63703015,NW373,5706,0.4956186470382054,False,8.649273531773446,0.3591313094136403,2021,-0.1073979911207123,-0.112735188928627
North West,Ward 63703016,NW373,5763,0.4875932673954538,False,8.659213451436667,0.3593482115661471,2021,-0.10725098609541622,-0.3809881847475832
North West,Ward 63703017,NW373,5893,0.482267096555235,False,8.681520484837913,0.3594921621293962,2021,-0.09758169221193064,-0.09072673970066347
North West,Ward 63703018,NW373,6358,0.3482227115445108,False,8.757469141470748,0.3631149833459023,2021,-0.06369438690108509,0.3726252158894645
North West,Ward 63703019,NW373,5514,0.2794704388828437,False,8.615045591583742,0.3649731528772987,2021,-0.1363685574579822,-0.27940407736539463
North West,Ward 63703020,NW373,5922,0.3149273893954745,False,8.686429508661536,0.36401485691749785,2021,-0.173273200575027,-0.1265486725663717
North West,Ward 63703021,NW373,7647,0.3808029292533019,False,8.942068693044225,0.3622344369213404,2021,-0.12347956511183705,0.14906085649887313
North West,Ward 63703022,NW373,7159,0.2855147366950691,False,8.876125585396185,0.3648097934769683,2021,-0.1810009925708984,-0.1469256434699714
North West,Ward 63703023,NW373,6578,0.4042262085740347,False,8.791486026749002,0.36160137531807734,2021,-0.15874179687184686,0.11946902654867264
North West,Ward 63703024,NW373,9810,0.282874617737003,False,9.191157552559408,0.36488114804340255,2021,-0.15846194107763262,0.48321741759903225
North West,Ward 63703025,NW373,6146,0.5315652456882525,False,8.72355674269043,0.35815977972039575,2021,-0.05436472540072923,-0.012849341471249609
North West,Ward 63703026,NW373,5777,0.4741215163579713,False,8.661639795781266,0.3597123129455385,2021,-0.09158117263238896,-0.02300016911889058
North West,Ward 63703027,NW373,7054,0.4237312163311596,False,8.861350110795998,0.36107421294626313,2021,-0.1513442709046351,-0.031841888553390096
North West,Ward 63703028,NW373,6340,0.421608832807571,False,8.754634047431272,0.36113157466311685,2021,-0.1581410909496721,-0.03324184202500757
North West,Ward 63703029,NW373,6197,0.557366467645635,False,8.731820582962108,0.35746244939722327,2021,-0.004030158482258295,0.2155747351902706
North West,Ward 63703030,NW373,5697,0.3803756362998069,False,8.647694999480395,0.36224598537954295,2021,-0.15527211983905848,-0.035224386113463124
North West,Ward 63703031,NW373,4967,0.2677672639420173,False,8.51057131510735,0.36528945490272646,2021,-0.2359694191554545,-0.2102083002067101
North West,Ward 63703032,NW373,6840,0.3304093567251462,False,8.830543010616596,0.36359642536804726,2021,-0.14025500910746808,-0.016393442622950838
North West,Ward 63703033,NW373,5341,0.2441490357610934,False,8.58316818033977,0.36592778539410276,2021,-0.1286833341811031,0.10260115606936426
North West,Ward 63703034,NW373,5730,0.343804537521815,False,8.653470809708786,0.3632343934546238,2021,-0.0893513798232069,-0.10300563556668751
North West,Ward 63703035,NW373,6733,0.3879399970295559,False,8.814776088545281,0.36204154319765786,2021,-0.12178762942958804,-0.12671854734111543
North West,Ward 63703036,NW373,6491,0.4310583885379757,False,8.778171881033469,0.3608761812649979,2021,-0.12256731706341378,-0.0605007960631061
North West,Ward 63703037,NW373,5853,0.2614044079958995,False,8.67470962929122,0.36546142398235126,2021,-0.1860266910173703,-0.004253147329023488
North West,Ward 63703038,NW373,4623,0.263681592039801,False,8.438799123988225,0.3653998784676512,2021,-0.17656998028724297,-0.32382623957876266
North West,Ward 63704001,NW374,2691,0.4790040876997399,False,7.897668150726906,0.48559518610438274,2021,-0.10938348626475713,-0.004807692307692291
North West,Ward 63704002,NW374,3204,0.5227840199750312,False,8.07215530818825,0.47683919964932453,2021,-0.014259225080282212,0.07408649011062685
North West,Ward 63704003,NW374,2773,0.4994590695997115,False,7.927685045615778,0.48150418972438846,2021,-0.07351390337326152,0.15301455301455302
North West,Ward 63704004,NW374,2791,0.4589752776782515,False,7.934155233536322,0.48960094810868043,2021,-0.10148223866161776,-0.08790849673202616
North West,Ward 63704005,NW374,2928,0.460724043715847,False,7.982074875081202,0.4892511949011614,2021,-0.23978877679697347,0.0010256410256410664
North West,Ward 63704006,NW374,3222,0.4860335195530726,False,8.07775756373692,0.48418929973371627,2021,-0.07849917472970724,0.10304690174597742
North West,Ward 63705001,NW375,3961,0.4549356223175965,False,8.284251797621916,0.41145447739708735,2021,-0.0708779328573485,-0.030829459261071723
North West,Ward 63705002,NW375,3793,0.4769311890324281,False,8.2409125416889,0.41072129183992634,2021,-0.07074729324415702,-0.05317024463305042
North West,Ward 63705003,NW375,3071,0.4229892543145555,False,8.029758520440822,0.41251935633052206,2021,-0.1797853776220244,-0.13052095130237829
North West,Ward 63705004,NW375,3951,0.4011642622120982,False,8.281723990411392,0.41324685606727063,2021,-0.09662900143482389,-0.08222996515679437
North West,Ward 63705005,NW375,3500,0.4365714285714285,False,8.160518247477505,0.41206661718862636,2021,-0.1220029214139644,0.02249488752556239
North West,Ward 63705006,NW375,3730,0.4611260053619302,False,8.224163512637862,0.4112481312956096,2021,-0.09973803529880682,-0.05209656925031769
North West,Ward 63705007,NW375,3184,0.3473618090452261,False,8.065893546964274,0.41504027117283304,2021,-0.059585381014079175,-0.1008189776899181
North West,Ward 63705008,NW375,3533,0.4760826493065384,False,8.169902647359145,0.41074957649745597,2021,-0.05002176836414435,-0.05408299866131194
North West,Ward 63705009,NW375,4048,0.3478260869565217,False,8.305978210967302,0.41502479524245656,2021,-0.14085790298480272,0.1310421905560213
North West,Ward 63705010,NW375,3455,0.6790159189580318,False,8.14757773620177,0.40398513417573956,2021,0.19236472917277353,0.0026117237376668268
North West,Ward 63705011,NW375,3396,0.4469964664310954,False,8.130353547431238,0.41171911592663746,2021,-0.17024883806520513,-0.03357996585088219
North West,Ward 63705012,NW375,3146,0.5193897012078831,False,8.053887083618223,0.4093060081007445,2021,-0.006703813120925384,-0.050980392156862786
North West,Ward 63705013,NW375,3038,0.2811059907834101,False,8.018954683155718,0.417248798448227,2021,-0.13900465028395081,-0.011389521640091105
North West,Ward 63705014,NW375,3133,0.2409830833067347,False,8.049746290952191,0.4185862286974495,2021,-0.2375506022943221,0.034676354029061995
North West,Ward 63705015,NW375,2726,0.4196625091709464,False,7.9105906122564775,0.41263024783530905,2021,-0.1260510365425993,-0.2939652939652939
North West,Ward 63705016,NW375,4427,0.3440252992997515,False,8.395477432732141,0.4151514881643489,2021,-0.17293600027024375,0.05757286192068811
North West,Ward 63705017,NW375,3195,0.3881064162754303,False,8.069342366811636,0.41368211759849294,2021,-0.1539140815283765,-0.06442166910688141
North West,Ward 63705018,NW375,4354,0.4108865411116215,False,8.378850241794492,0.4129227801039532,2021,-0.1076861409591594,0.2734717753729161
North West,Ward 63705019,NW375,2476,0.4632471728594507,False,7.814399633804487,0.41117742571235893,2021,-0.10099265583433947,-0.3372591006423983
North West,Ward 63705020,NW375,3271,0.3955976765515133,False,8.092851027538384,0.41343240892262345,2021,-0.16749516621939792,-0.059787295199769996
North West,Ward 63705021,NW375,4416,0.3987771739130434,False,8.392989587956931,0.41332642567723915,2021,-0.1533785979923808,0.02364394993045904
North West,Ward 63705022,NW375,3488,0.3457568807339449,False,8.15708378502887,0.41509376878320914,2021,-0.1512761794525484,-0.014410850522746488
North West,Ward 63705023,NW375,3146,0.396694214876033,False,8.053887083618223,0.4133958576451395,2021,-0.09622613910626787,-0.07197640117994097
North West,Ward 63705024,NW375,3599,0.3651014170602945,False,8.188411308079031,0.4144489509056641,2021,-0.14024331837530152,-0.038214858364510995
North West,Ward 63705025,NW375,3797,0.3887279431129839,False,8.241966560231802,0.4136614000372411,2021,-0.06620233577147816,-0.054531872509960166
North West,Ward 63705026,NW375,3275,0.482442748091603,False,8.094073148069352,0.4105375732046205,2021,0.036357422259441774,-0.23230192217533985
North West,Ward 63705027,NW375,4253,0.3900775922877968,False,8.355379895253634,0.413616411731414,2021,-0.13771503197730206,0.13655799037947625
North West,Ward 63705028,NW375,4205,0.3605231866825208,False,8.344029572407049,0.41460155858492326,2021,-0.18167090614448345,-0.01429910923581812
North West,Ward 63705029,NW375,3399,0.4683730508973227,False,8.131236549696116,0.4110065631110965,2021,-0.07966965372901186,-0.06953189159594853
North West,Ward 63705030,NW375,4168,0.3773992322456814,False,8.335191583433202,0.4140390237328179,2021,-0.1910810679419359,0.11712677566336094
North West,Ward 63705031,NW375,3124,0.4106914212548015,False,8.046869510959576,0.41292928409918056,2021,-0.08823504143977706,-0.16156736446591524
North West,Ward 63801001,NW381,3878,0.4953584321815368,False,8.263074835802596,0.42628031738135125,2021,-0.06782293550924617,-0.03914767096134786
North West,Ward 63801002,NW381,3754,0.44832179009057,False,8.230577217146454,0.42989852061911793,2021,-0.09619963664794678,-0.03669489350782651
North West,Ward 63801003,NW381,3311,0.388100271821202,False,8.105005537547246,0.434530945101377,2021,-0.10854214563822723,-0.07358701734750983
North West,Ward 63801004,NW381,4102,0.538517796196977,False,8.319229938632326,0.42296036630324046,2021,-0.06990274408046271,-0.0017035775127768327
North West,Ward 63801005,NW381,3122,0.4080717488789238,False,8.046229101075378,0.4329946776353984,2021,-0.03878225234282334,-0.04642638973732438
North West,Ward 63801006,NW381,3387,0.4325361677000295,False,8.127699852817772,0.4311127992645441,2021,-0.10523303834304348,0.0887174541947926
