Province,Ward,MunicipalityCode,RegisteredVoters_2011,VotesCast_2011,Turnout_2011,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021,TurnoutDelta_2011_2016,RegistrationGrowth_2011_2016
KwaZulu-Natal,Ward 54304006,KZN434,3714,2365,0.6367797522886376,4175,2609,0.6249101796407186,4065,2076,0.5107011070110701,-0.011869572647918991,0.12412493268712987
KwaZulu-Natal,Ward 54304007,KZN434,3639,1988,0.546303929651003,4335,2608,0.6016147635524798,4288,1862,0.4342350746268656,0.05531083390147673,0.1912613355317394
KwaZulu-Natal,Ward 54304008,KZN434,4154,2461,0.5924410207029369,4910,3119,0.6352342158859471,4449,2046,0.4598786244099798,0.04279319518301017,0.1819932595089071
KwaZulu-Natal,Ward 54304009,KZN434,3825,2302,0.6018300653594771,3453,2385,0.6907037358818419,3731,2458,0.6588046100241223,0.08887367052236472,-0.09725490196078435
KwaZulu-Natal,Ward 54304010,KZN434,3657,2126,0.5813508340169538,3701,2289,0.6184814914887868,4247,2479,0.5837061455144809,0.037130657471833084,0.01203171998906205
KwaZulu-Natal,Ward 54304011,KZN434,3639,2376,0.6529266281945589,4282,2955,0.6900980850070061,4289,2445,0.5700629517370016,0.03717145681244716,0.17669689475130523
KwaZulu-Natal,Ward 54304012,KZN434,4645,2749,0.5918191603875135,4278,2858,0.6680691912108462,4568,2367,0.5181698774080561,0.0762500308233327,-0.07900968783638318
KwaZulu-Natal,Ward 54305001,KZN435,3987,2592,0.6501128668171557,4733,2361,0.4988379463342489,4318,2548,0.5900880037054191,-0.15127492048290686,0.18710810132932032
KwaZulu-Natal,Ward 54305002,KZN435,4104,2549,0.6211013645224172,4607,2097,0.4551769047102236,4474,2001,0.4472507822977201,-0.16592445981219356,0.12256335282651065
KwaZulu-Natal,Ward 54305003,KZN435,3492,2045,0.5856242840778924,3885,2269,0.584041184041184,4366,2195,0.5027485112230875,-0.0015831000367083625,0.11254295532646053
KwaZulu-Natal,Ward 54305004,KZN435,3874,2364,0.6102219927723284,4349,2379,0.547022303977926,4308,2438,0.5659238625812442,-0.06319968879440241,0.12261228704181715
KwaZulu-Natal,Ward 54305005,KZN435,4032,2745,0.6808035714285714,3686,2361,0.6405317417254477,3551,1942,0.5468882005068995,-0.04027182970312371,-0.08581349206349209
KwaZulu-Natal,Ward 54305006,KZN435,3825,2515,0.657516339869281,3779,2195,0.5808414924583223,4035,2112,0.5234200743494424,-0.07667484741095876,-0.012026143790849653
KwaZulu-Natal,Ward 54305007,KZN435,3927,2390,0.6086070791953145,3857,2401,0.6225045372050817,3857,2156,0.558983666061706,0.01389745800976716,-0.017825311942959
KwaZulu-Natal,Ward 54305008,KZN435,3521,2253,0.639875035501278,4173,2585,0.6194584231967409,4144,1971,0.4756274131274131,-0.020416612304537063,0.1851746662879863
KwaZulu-Natal,Ward 54305009,KZN435,3353,2100,0.6263048016701461,3646,2188,0.6001097092704334,3483,1678,0.481768590295722,-0.02619509239971274,0.08738443185207267
KwaZulu-Natal,Ward 54305010,KZN435,4269,2717,0.636448817053174,4568,2749,0.6017950963222417,4382,2387,0.5447284345047924,-0.034653720730932314,0.0700398219723588
KwaZulu-Natal,Ward 54305011,KZN435,3407,1996,0.5858526562958615,4093,2301,0.5621793305643782,3903,1703,0.4363310274148091,-0.023673325731483286,0.2013501614323452
KwaZulu-Natal,Ward 54305012,KZN435,3535,2149,0.6079207920792079,3884,2265,0.5831616889804325,3747,1879,0.5014678409394182,-0.02475910309877538,0.09872701555869878
KwaZulu-Natal,Ward 54305013,KZN435,4361,2740,0.6282962623251548,4315,2592,0.6006952491309386,4409,2096,0.475391245180313,-0.02760101319421615,-0.010548039440495316
KwaZulu-Natal,Ward 54305014,KZN435,4437,2839,0.6398467432950191,4465,2738,0.6132138857782755,4191,2073,0.4946313528990694,-0.026632857516743602,0.006310570205093624
KwaZulu-Natal,Ward 54305015,KZN435,3886,2500,0.6433350488934637,4357,2728,0.6261188891439063,4739,2539,0.5357670394598016,-0.01721615974955737,0.12120432321152852
KwaZulu-Natal,Ward 54305016,KZN435,3848,1887,0.49038461538461536,5351,2756,0.5150439170248552,4932,1671,0.3388077858880778,0.024659301640239828,0.3905925155925156
KwaZulu-Natal,Ward 54305017,KZN435,3622,2267,0.6258972943125345,4882,2987,0.6118394100778369,4610,2011,0.4362255965292841,-0.01405788423469756,0.3478741027056875
KwaZulu-Natal,Ward 54305018,KZN435,4178,2661,0.6369076112972715,3737,2287,0.611988225849612,3655,1952,0.53406292749658,-0.02491938544765948,-0.1055528961225467
KwaZulu-Natal,Ward 54305019,KZN435,3745,2305,0.6154873164218959,3748,2247,0.5995197438633938,2641,1402,0.5308595229079894,-0.01596757255850212,0.0008010680907877266
KwaZulu-Natal,Ward 54305020,KZN435,3889,2432,0.6253535613268192,4886,3012,0.6164551780597626,4583,2251,0.491162993672267,-0.008898383267056609,0.2563641038827462
Limpopo,Ward 93301001,LIM331,4160,2107,0.5064903846153846,4241,2102,0.4956378212685687,4274,2266,0.5301824988301357,-0.010852563346815947,0.019471153846153832
Limpopo,Ward 93301002,LIM331,3535,1810,0.512022630834512,3673,1897,0.5164715491423905,3615,1845,0.5103734439834025,0.004448918307878413,0.03903818953323901
Limpopo,Ward 93301003,LIM331,3870,1926,0.49767441860465117,4004,1985,0.4957542457542457,3763,1501,0.3988838692532553,-0.001920172850405466,0.03462532299741605
Limpopo,Ward 93301004,LIM331,4081,2283,0.5594217103651066,3792,1874,0.4941983122362869,3755,1822,0.485219707057257,-0.06522339812881967,-0.07081597647635385
Limpopo,Ward 93301005,LIM331,4320,2361,0.5465277777777777,3899,2197,0.5634778148243139,4105,2077,0.5059683313032887,0.016950037046536193,-0.09745370370370365
Limpopo,Ward 93301006,LIM331,3866,2319,0.599844800827729,4296,2495,0.5807728119180633,4178,2377,0.5689325035902346,-0.01907198890966566,0.1112260734609416
Limpopo,Ward 93301007,LIM331,5080,2607,0.5131889763779528,4495,2563,0.5701890989988877,4553,2299,0.5049417966176147,0.0570001226209349,-0.11515748031496065
Limpopo,Ward 93301008,LIM331,4039,2434,0.6026244119831642,4154,2308,0.5556090515166104,4054,2172,0.5357671435619141,-0.047015360466553746,0.02847239415696956
Limpopo,Ward 93301009,LIM331,3289,1508,0.45849802371541504,3954,2103,0.5318664643399089,3781,1558,0.4120603015075377,0.07336844062449388,0.20218911523259342
Limpopo,Ward 93301010,LIM331,3625,1924,0.5307586206896552,4013,2362,0.5885870919511588,4125,2170,0.526060606060606,0.05782847126150359,0.10703448275862071
Limpopo,Ward 93301011,LIM331,3621,1701,0.46975973487986744,3979,2161,0.5431012817290777,3946,1760,0.4460212873796249,0.07334154684921024,0.0988677161005247
Limpopo,Ward 93301012,LIM331,4133,1903,0.4604403580933946,4083,2124,0.5202057310800882,4343,2033,0.4681096016578402,0.059765372986693543,-0.012097749818533732
Limpopo,Ward 93301013,LIM331,3762,1722,0.45773524720893144,4909,2776,0.5654919535546955,5048,2048,0.4057052297939778,0.10775670634576406,0.3048910154173312
Limpopo,Ward 93301014,LIM331,3911,1967,0.5029404244438762,4784,2533,0.5294732441471572,4650,2055,0.4419354838709677,0.02653281970328103,0.2232165686525185
Limpopo,Ward 93301015,LIM331,3390,1779,0.5247787610619469,3809,2092,0.549225518508795,3825,1882,0.4920261437908497,0.0244467574468481,0.12359882005899703
Limpopo,Ward 93301016,LIM331,3178,1897,0.5969162995594713,4179,2463,0.589375448671931,3617,1860,0.5142383190489356,-0.007540850887540307,0.31497797356828183
Limpopo,Ward 93301017,LIM331,3766,2238,0.5942644715878916,3501,1946,0.5558411882319337,4149,2301,0.5545914678235719,-0.038423283355957905,-0.07036643653744024
Limpopo,Ward 93301018,LIM331,4409,2635,0.597641188478113,5129,2990,0.5829596412556054,5115,2608,0.5098729227761486,-0.014681547222507585,0.16330233613064182
Limpopo,Ward 93301019,LIM331,4554,2475,0.5434782608695652,3248,1717,0.5286330049261084,4128,1757,0.4256298449612403,-0.014845255943456759,-0.2867808519982433
Limpopo,Ward 93301020,LIM331,3662,1863,0.5087383943200436,4022,2119,0.5268523122824466,3880,1731,0.4461340206185567,0.018113917962402915,0.09830693610049157
Limpopo,Ward 93301021,LIM331,3703,2062,0.5568458007021334,4256,2527,0.59375,4296,2218,0.5162942271880819,0.03690419929786659,0.1493383742911154
Limpopo,Ward 93301022,LIM331,3477,1781,0.5122231809030774,3907,2081,0.53263373432301,3885,1710,0.4401544401544401,0.020410553419932587,0.12366983031348866
Limpopo,Ward 93301023,LIM331,3779,2034,0.5382376290023816,4388,2688,0.6125797629899726,3939,1918,0.4869256156384869,0.07434213398759104,0.16115374437681917
Limpopo,Ward 93301024,LIM331,4188,2217,0.5293696275071633,3819,2103,0.5506677140612726,4275,2100,0.4912280701754385,0.021298086554109252,-0.08810888252148996
Limpopo,Ward 93301025,LIM331,3761,1909,0.5075777718691837,4429,2340,0.5283359674870174,4399,2431,0.5526255967265288,0.020758195617833652,0.17761233714437652
Limpopo,Ward 93301026,LIM331,3625,2094,0.577655172413793,4773,2844,0.5958516656191075,4088,2144,0.5244618395303327,0.018196493205314468,0.3166896551724139
Limpopo,Ward 93301027,LIM331,3761,1996,0.530709917575113,4035,2232,0.5531598513011152,4085,2100,0.5140758873929009,0.022449933726002236,0.07285296463706459
Limpopo,Ward 93301028,LIM331,3803,2164,0.5690244543781225,3973,2119,0.5333501132645356,3975,1675,0.4213836477987421,-0.035674341113586916,0.04470155140678411
Limpopo,Ward 93301029,LIM331,3718,2225,0.5984400215169446,4241,2220,0.523461447771752,4830,2433,0.5037267080745341,-0.07497857374519268,0.14066702528240982
Limpopo,Ward 93301030,LIM331,2638,1580,0.5989385898407885,3669,2074,0.565276642136822,3967,1805,0.4550037811948575,-0.033661947703966466,0.3908263836239576
Limpopo,Ward 93302001,LIM332,3498,1851,0.5291595197255574,3951,2133,0.5398633257403189,3824,1945,0.5086297071129707,0.010703806014761508,0.1295025728987993
Limpopo,Ward 93302002,LIM332,3115,1819,0.5839486356340289,3343,1793,0.5363446006580915,3104,1527,0.4919458762886597,-0.04760403497593735,0.07319422150882815
Limpopo,Ward 93302003,LIM332,2984,1559,0.5224530831099196,3137,1643,0.523748804590373,3460,1756,0.507514450867052,0.0012957214804534267,0.051273458445040276
Limpopo,Ward 93302004,LIM332,3170,1693,0.5340694006309148,3564,1909,0.5356341189674523,3599,1851,0.5143095304251181,0.001564718336537485,0.12429022082018926
Limpopo,Ward 93302005,LIM332,3342,1589,0.47546379413524836,3253,1521,0.4675683984014755,3606,1747,0.4844703272323905,-0.007895395733772848,-0.026630760023937716
Limpopo,Ward 93302006,LIM332,3399,1772,0.521329802883201,3844,1921,0.4997398543184183,3768,1825,0.4843418259023354,-0.02158994856478269,0.130920859076199
Limpopo,Ward 93302007,LIM332,3419,1922,0.5621526762211173,3740,2012,0.5379679144385027,3699,1821,0.4922952149229521,-0.02418476178261464,0.09388710149166424
Limpopo,Ward 93302008,LIM332,3222,1756,0.5450031036623215,3829,2056,0.5369548184904674,3162,1574,0.497786211258697,-0.008048285171854075,0.18839230291744258
Limpopo,Ward 93302009,LIM332,3300,1800,0.5454545454545454,3725,1867,0.5012080536912752,3813,1922,0.5040650406504065,-0.044246491763270224,0.1287878787878789
Limpopo,Ward 93302010,LIM332,4762,2493,0.5235195296094078,3918,1980,0.5053598774885145,3720,1634,0.439247311827957,-0.01815965212089332,-0.1772364552708946
Limpopo,Ward 93302011,LIM332,3585,1752,0.4887029288702929,3422,1783,0.5210403272939801,3507,1735,0.4947248360422013,0.032337398423687214,-0.04546722454672247
Limpopo,Ward 93302012,LIM332,3596,2024,0.5628476084538376,4065,1971,0.484870848708487,3726,1742,0.4675254965110038,-0.07797675974535062,0.13042269187986655
Limpopo,Ward 93302013,LIM332,3361,1684,0.5010413567390658,4279,2289,0.5349380696424398,3805,2083,0.5474375821287779,0.03389671290337404,0.2731329961321036
Limpopo,Ward 93302014,LIM332,2858,1476,0.516445066480056,3190,1561,0.4893416927899686,4006,1905,0.4755366949575637,-0.027103373690087362,0.11616515045486353
Limpopo,Ward 93302015,LIM332,3604,1992,0.5527192008879024,3994,2110,0.528292438657987,4204,2278,0.5418648905803997,-0.024426762229915355,0.10821309655937839
Limpopo,Ward 93302016,LIM332,3868,2209,0.5710961737331954,3762,1951,0.5186071238702817,3335,1880,0.5637181409295352,-0.052489049862913695,-0.027404343329886283
Limpopo,Ward 93302017,LIM332,3847,2113,0.5492591629841435,3926,1916,0.4880285277636271,3907,1842,0.4714614793959559,-0.06123063522051636,0.02053548219391743
Limpopo,Ward 93302018,LIM332,3182,1775,0.5578252671275927,3422,1798,0.5254237288135594,3462,2007,0.5797227036395147,-0.03240153831403336,0.07542426147077319
Limpopo,Ward 93302019,LIM332,3973,2384,0.6000503397936069,3519,1791,0.5089514066496164,4198,2105,0.5014292520247737,-0.09109893314399053,-0.11427133148754087
Limpopo,Ward 93302020,LIM332,3994,2337,0.5851276915373059,3916,1828,0.466802860061287,3943,2033,0.5155972609688054,-0.11832483147601891,-0.019529293940911407
Limpopo,Ward 93302021,LIM332,3767,2059,0.546588797451553,3280,1671,0.5094512195121951,3599,1871,0.5198666296193387,-0.0371375779393579,-0.12928059463764263
Limpopo,Ward 93302022,LIM332,3906,2176,0.5570916538658475,4408,2534,0.5748638838475499,3784,2136,0.5644820295983086,0.01777222998170247,0.12852022529441887
Limpopo,Ward 93302023,LIM332,3475,1899,0.5464748201438849,4236,2245,0.5299811142587346,4147,1951,0.4704605739088497,-0.01649370588515031,0.2189928057553956
Limpopo,Ward 93302024,LIM332,2505,1297,0.5177644710578843,3265,1188,0.3638591117917304,4056,2160,0.5325443786982249,-0.15390535926615384,0.3033932135728543
Limpopo,Ward 93302025,LIM332,3892,2138,0.5493319630010277,4035,2119,0.5251548946716234,3856,1830,0.4745850622406639,-0.02417706832940436,0.03674203494347372
Limpopo,Ward 93302026,LIM332,3748,2120,0.5656350053361793,4003,2177,0.5438421184111916,3367,1580,0.4692604692604692,-0.02179288692498771,0.0680362860192103
Limpopo,Ward 93302027,LIM332,3063,1737,0.5670910871694417,3861,2208,0.5718725718725719,3717,2225,0.5986010223298359,0.004781484703130223,0.26052889324191963
Limpopo,Ward 93302028,LIM332,2634,1277,0.4848139711465452,3326,1718,0.5165363800360794,3264,1689,0.5174632352941176,0.031722408889534204,0.2627182991647685
Limpopo,Ward 93302029,LIM332,3470,1666,0.4801152737752161,3517,1743,0.4955928348023884,3377,1608,0.4761622742078768,0.015477561027172293,0.013544668587896158
Limpopo,Ward 93303001,LIM333,5705,2859,0.5011393514460999,5715,2778,0.4860892388451444,5818,2445,0.4202475077346167,-0.015050112600955512,0.0017528483786153348
Limpopo,Ward 93303002,LIM333,4774,2310,0.4838709677419355,5137,2710,0.527545259879307,5724,2715,0.4743186582809224,0.043674292137371507,0.07603686635944706
Limpopo,Ward 93303003,LIM333,5905,3198,0.5415749364944962,6259,3691,0.589710816424349,5093,2513,0.4934223443942666,0.0481358799298528,0.059949195596951776
Limpopo,Ward 93303004,LIM333,5134,2380,0.46357615894039733,5452,2664,0.4886280264123258,5341,2557,0.4787492978842913,0.025051867471928446,0.06194000779119602
Limpopo,Ward 93303005,LIM333,5364,2365,0.44090231170768085,5745,2982,0.5190600522193212,5679,2302,0.4053530551153372,0.07815774051164032,0.07102908277404918
Limpopo,Ward 93303006,LIM333,4886,2803,0.573679901760131,5196,2798,0.5384911470361817,5194,2255,0.4341547939930689,-0.03518875472394922,0.063446582071224
Limpopo,Ward 93303007,LIM333,5513,2552,0.46290585887901325,5389,2648,0.4913713119317127,5316,2227,0.4189240030097818,0.02846545305269943,-0.022492290948666782
Limpopo,Ward 93303008,LIM333,4691,2323,0.4952035813259433,5172,2460,0.4756380510440835,5047,2036,0.4034079651277987,-0.019565530281859755,0.10253677254316784
Limpopo,Ward 93303009,LIM333,5376,2972,0.5528273809523809,5460,2729,0.4998168498168498,5771,2526,0.4377057702304626,-0.053010531135531114,0.015625
Limpopo,Ward 93303010,LIM333,5023,2726,0.5427035636074059,5172,2751,0.5319025522041764,4999,2246,0.4492898579715943,-0.010801011403229532,0.029663547680669033
Limpopo,Ward 93303011,LIM333,4871,2863,0.5877643194415931,5220,2894,0.5544061302681992,5209,2474,0.474947206757535,-0.03335818917339395,0.07164853212892619
Limpopo,Ward 93303012,LIM333,4818,2257,0.4684516396845164,5101,2517,0.4934326602626936,5198,2258,0.434397845325125,0.024981020578177193,0.058738065587380595
Limpopo,Ward 93303013,LIM333,5014,1966,0.3921021140805744,5075,2434,0.4796059113300492,5153,1907,0.3700756840675335,0.08750379724947482,0.012165935380933357
Limpopo,Ward 93303014,LIM333,5658,2910,0.5143160127253447,6365,3858,0.606127258444619,5914,2816,0.4761582685153872,0.09181124571927435,0.12495581477553896
Limpopo,Ward 93303015,LIM333,4754,2407,0.506310475389146,5833,3248,0.5568318189610835,5471,2579,0.4713946262109303,0.050521343571937494,0.2269667648296172
Limpopo,Ward 93303016,LIM333,5801,2821,0.48629546629891396,5548,2882,0.5194664744051911,5724,2316,0.4046121593291404,0.033171008106277156,-0.04361317014307875
Limpopo,Ward 93303017,LIM333,4319,2180,0.5047464690900672,5366,2219,0.4135296310100633,5104,2087,0.4088949843260188,-0.09121683808000386,0.2424172262097708
Limpopo,Ward 93303018,LIM333,4807,2290,0.476388599958394,5268,2862,0.5432801822323462,5347,2019,0.3775949130353469,0.0668915822739522,0.09590180986061991
Limpopo,Ward 93303019,LIM333,4870,2367,0.48603696098562627,5090,2611,0.5129666011787819,4773,1960,0.4106432013408758,0.026929640193155635,0.045174537987679564
Limpopo,Ward 93303020,LIM333,4811,2102,0.4369154022032841,4749,2234,0.4704148241735102,4767,1615,0.3387874973778057,0.033499421970226095,-0.012887133652047411
Limpopo,Ward 93303021,LIM333,4622,2105,0.4554305495456512,4497,2235,0.4969979986657772,4556,1792,0.3933274802458297,0.041567449120126,-0.027044569450454303
Limpopo,Ward 93303022,LIM333,4799,2366,0.4930193790372994,4982,2406,0.4829385788839823,5674,2552,0.4497708847373987,-0.010080800153317138,0.03813294436340908
Limpopo,Ward 93303023,LIM333,4587,2487,0.5421844342707652,4633,2338,0.5046406216274553,4567,1911,0.4184366104663893,-0.03754381264330997,0.010028340963592841
Limpopo,Ward 93303024,LIM333,5308,2729,0.5141296156744537,5656,2984,0.5275813295615276,5452,2212,0.4057226705796038,0.01345171388707389,0.06556141672946492
Limpopo,Ward 93303025,LIM333,5127,2898,0.5652428320655354,5585,2750,0.4923903312444047,4734,1841,0.3888888888888889,-0.0728525008211307,0.08933099278330414
Limpopo,Ward 93303026,LIM333,4443,2328,0.5239702903443619,4660,2546,0.5463519313304721,4515,2163,0.4790697674418605,0.022381640986110174,0.048840873283817254
Limpopo,Ward 93303027,LIM333,5871,2628,0.44762391415431785,5518,2894,0.5244653860094237,5232,2052,0.3922018348623853,0.07684147185510587,-0.060126043263498574
Limpopo,Ward 93303028,LIM333,5048,2313,0.45820126782884313,5785,2639,0.4561797752808988,5634,2310,0.410010649627263,-0.0020214925479443147,0.1459984152139462
Limpopo,Ward 93303029,LIM333,5986,2787,0.46558636819244903,4786,2441,0.5100292519849561,4783,1860,0.3888772736776082,0.04444288379250705,-0.2004677581022386
Limpopo,Ward 93303030,LIM333,4966,2453,0.49395892066049135,4431,2255,0.5089144662604378,4585,2061,0.4495092693565976,0.01495554559994644,-0.1077325815545711
Limpopo,Ward 93303031,LIM333,5703,2905,0.5093810275293705,5860,3104,0.5296928327645051,5655,2754,0.4870026525198939,0.02031180523513454,0.02752937050675075
Limpopo,Ward 93303032,LIM333,5424,3003,0.5536504424778761,4397,2071,0.4710029565612917,4761,2429,0.5101869355177484,-0.08264748591658438,-0.18934365781710916
Limpopo,Ward 93303033,LIM333,5176,2297,0.4437789799072643,4972,2642,0.5313757039420757,4817,2381,0.4942910525223168,0.08759672403481139,-0.03941267387944358
Limpopo,Ward 93303034,LIM333,5592,2754,0.4924892703862661,5318,3069,0.5770966528770214,5307,3152,0.5939325419257584,0.08460738249075528,-0.04899856938483549
Limpopo,Ward 93304001,LIM334,4348,2698,0.6205151793928243,3732,1848,0.495176848874598,4288,1632,0.3805970149253731,-0.1253383305182263,-0.14167433302667898
Limpopo,Ward 93304002,LIM334,2657,1346,0.506586375611592,4522,2601,0.575187969924812,4001,1707,0.4266433391652087,0.06860159431322,0.7019194580353783
Limpopo,Ward 93304003,LIM334,1494,808,0.5408299866131191,3917,1840,0.4697472555527189,3973,1482,0.3730178706267304,-0.0710827310604002,1.6218206157965196
Limpopo,Ward 93304004,LIM334,4870,2216,0.4550308008213552,2998,1252,0.4176117411607739,3285,1177,0.3582952815829528,-0.037419059660581344,-0.38439425051334697
Limpopo,Ward 93304005,LIM334,2726,1508,0.5531914893617021,3435,1433,0.4171761280931587,3444,1121,0.3254936120789779,-0.13601536126854347,0.26008804108584016
Limpopo,Ward 93304006,LIM334,5137,2503,0.48724936733502044,3405,1691,0.4966226138032305,3844,1647,0.4284599375650364,0.009373246468210028,-0.3371617675686198
Limpopo,Ward 93304007,LIM334,2589,1253,0.4839706450366937,3729,1948,0.5223920622150711,3855,1554,0.4031128404669261,0.03842141717837738,0.44032444959443806
Limpopo,Ward 93304008,LIM334,3318,1778,0.5358649789029536,3970,2028,0.510831234256927,4572,1909,0.4175415573053368,-0.02503374464602659,0.19650391802290534
Limpopo,Ward 93304009,LIM334,3700,2225,0.6013513513513513,4003,2320,0.5795653260054959,4043,1964,0.4857778877071481,-0.021786025345855387,0.08189189189189183
Limpopo,Ward 93304010,LIM334,3380,1816,0.5372781065088758,3193,1830,0.5731287190729721,3724,2321,0.6232545649838883,0.035850612564096385,-0.05532544378698223
Limpopo,Ward 93304011,LIM334,3109,1553,0.49951752975233193,4165,1983,0.476110444177671,4084,1512,0.3702252693437806,-0.023407085574660924,0.33965905435831467
Limpopo,Ward 93304012,LIM334,3439,2049,0.5958127362605409,3553,2193,0.6172248803827751,3542,1752,0.4946357989836251,0.021412144122234245,0.03314917127071815
Limpopo,Ward 93304013,LIM334,2976,1715,0.5762768817204301,3337,1638,0.4908600539406653,3894,1723,0.4424756034925526,-0.08541682777976484,0.12130376344086025
Limpopo,Ward 93304014,LIM334,3490,1631,0.4673352435530086,3421,1520,0.4443145279158141,4370,1747,0.3997711670480549,-0.02302071563719449,-0.01977077363896851
Limpopo,Ward 93304015,LIM334,3001,1642,0.5471509496834388,3604,1842,0.5110987791342952,4447,1927,0.4333258376433551,-0.03605217054914356,0.20093302232589139
Limpopo,Ward 93304016,LIM334,3489,1790,0.5130409859558612,4241,2107,0.4968167884932798,4203,1495,0.3556983107304306,-0.016224197462581413,0.21553453711665238
Limpopo,Ward 93304017,LIM334,3222,1616,0.5015518311607697,3703,2179,0.5884418039427491,4148,2347,0.5658148505303761,0.08688997278197941,0.14928615766604603
Limpopo,Ward 93304018,LIM334,4532,2497,0.5509708737864077,3746,1977,0.5277629471436198,3939,1906,0.4838791571464839,-0.023207926642787924,-0.1734333627537511
Limpopo,Ward 93305001,LIM335,3999,1840,0.4601150287571893,4004,1991,0.4972527472527472,4091,1843,0.4505010999755561,0.037137718495557914,0.0012503125781444524
Limpopo,Ward 93305002,LIM335,3435,1861,0.5417758369723435,3610,1977,0.5476454293628809,4125,2127,0.5156363636363637,0.005869592390537304,0.0509461426491995
Limpopo,Ward 93305003,LIM335,3621,2223,0.6139188069594035,4085,2575,0.6303549571603427,4243,2618,0.6170162620787178,0.016436150200939248,0.12814139740403196
Limpopo,Ward 93305004,LIM335,3369,2240,0.6648857227663996,3577,2250,0.6290187307799833,3647,2247,0.6161228406909789,-0.0358669919864163,0.06173938854259431
Limpopo,Ward 93305005,LIM335,3099,1893,0.6108422071636012,3430,2083,0.6072886297376093,3657,2253,0.616078753076292,-0.0035535774259918274,0.10680864795095202
Limpopo,Ward 93305006,LIM335,3532,2108,0.5968289920724802,3827,2061,0.5385419388555004,4156,2626,0.6318575553416746,-0.0582870532169798,0.08352208380520953
Limpopo,Ward 93305007,LIM335,3070,1749,0.5697068403908795,3519,2033,0.5777209434498437,3657,2173,0.5942028985507246,0.008014103058964217,0.14625407166123772
Limpopo,Ward 93305008,LIM335,3469,2101,0.6056500432401268,4251,2641,0.6212655845683369,4587,3084,0.6723348593852191,0.01561554132821008,0.22542519458057075
Limpopo,Ward 93305009,LIM335,3446,2051,0.5951828206616366,3623,1894,0.5227711841015733,3621,1949,0.5382491024578846,-0.07241163656006333,0.05136390017411485
Limpopo,Ward 93305010,LIM335,3227,1903,0.5897118066315463,3549,1777,0.5007044237813468,3776,2303,0.6099046610169492,-0.08900738285019949,0.09978308026030369
Limpopo,Ward 93305011,LIM335,3974,2396,0.602918973326623,4579,2411,0.5265341777680717,3452,1851,0.5362108922363847,-0.07638479555855138,0.15223955712128845
Limpopo,Ward 93305012,LIM335,3357,2118,0.6309204647006256,3899,2171,0.5568094383175173,3892,2142,0.5503597122302158,-0.07411102638310829,0.16145367887995232
Limpopo,Ward 93305013,LIM335,3182,1809,0.5685103708359522,3532,2027,0.5738958097395244,3867,2543,0.6576157227825188,0.005385438903572126,0.1099937146448775
Limpopo,Ward 93305014,LIM335,2937,1640,0.5583929179434798,3050,1652,0.5416393442622951,4115,2290,0.5565006075334143,-0.016753573681184686,0.03847463398025197
Limpopo,Ward 93401001,LIM341,3728,2125,0.5700107296137339,3175,1665,0.5244094488188976,3187,1349,0.4232820834640728,-0.045601280794836274,-0.1483369098712446
Limpopo,Ward 93401002,LIM341,4280,1925,0.4497663551401869,3530,1553,0.4399433427762039,3233,1044,0.3229198886483143,-0.00982301236398303,-0.17523364485981308
Limpopo,Ward 93401003,LIM341,2776,1464,0.5273775216138329,3524,2021,0.5734960272417707,4120,1846,0.4480582524271844,0.046118505627937845,0.2694524495677233
Limpopo,Ward 93401004,LIM341,3580,1726,0.482122905027933,3365,1797,0.5340267459138187,2755,1204,0.4370235934664246,0.05190384088588573,-0.06005586592178769
Limpopo,Ward 93401005,LIM341,2117,1234,0.5829003306565895,3314,1937,0.5844900422450211,3349,1429,0.4266945356822932,0.001589711588431575,0.5654227680680208
Limpopo,Ward 93401006,LIM341,3847,1883,0.4894723160904601,3566,2010,0.5636567582725743,4636,2233,0.4816652286453839,0.07418444218211423,-0.07304393033532619
Limpopo,Ward 93403001,LIM343,6536,3098,0.47399020807833536,4559,1971,0.4323316516779996,4945,2020,0.4084934277047523,-0.04165855640033578,-0.30247858017135865
Limpopo,Ward 93403002,LIM343,6111,3279,0.5365733922434953,4755,2223,0.4675078864353312,4854,2297,0.4732179645653069,-0.06906550580816412,-0.22189494354442807
Limpopo,Ward 93403003,LIM343,7046,3324,0.4717570252625603,4892,2362,0.4828291087489779,4972,2179,0.4382542236524537,0.011072083486417583,-0.3057053647459551
Limpopo,Ward 93403004,LIM343,7162,3459,0.4829656520524993,4894,2235,0.456681651001226,6139,2744,0.4469783352337514,-0.02628400105127332,-0.316671320860095
Limpopo,Ward 93403005,LIM343,7249,3246,0.44778590150365566,5671,2855,0.5034385469934756,5044,2417,0.4791831879460745,0.05565264548981991,-0.21768519795833907
Limpopo,Ward 93403006,LIM343,7788,3962,0.5087313816127376,5793,2762,0.4767823234938719,5854,2945,0.5030748206354629,-0.03194905811886567,-0.25616332819722654
Limpopo,Ward 93403007,LIM343,7298,3171,0.43450260345300085,5122,2019,0.3941819601718079,5547,2109,0.3802055164954029,-0.04032064328119295,-0.2981638805152097
Limpopo,Ward 93403008,LIM343,6288,3150,0.5009541984732825,6009,2888,0.4806124147112664,5802,2378,0.4098586694243364,-0.020341783762016064,-0.044370229007633544
