Province,Ward,MunicipalityCode,RegisteredVoters_prior,Turnout_prior,IsMetro,LogRegisteredVoters_prior,MunicipalityAvgTurnout_prior,SnapshotYear,TurnoutDelta_prior,RegistrationGrowth_prior,Target_Turnout
Eastern Cape,Ward 21505012,EC155,4743,0.3755007379295804,False,8.464425125877582,0.5145837730483304,2016,-0.0546944683960929,0.1719792438843588,0.3322087269455691
Eastern Cape,Ward 21505013,EC155,3542,0.5073404856013551,False,8.17244681834278,0.5101891147926045,2016,-0.0272669524151737,-0.0852272727272727,0.3883560115993754
Eastern Cape,Ward 21505014,EC155,3664,0.5343886462882096,False,8.20631072579402,0.509287509436376,2016,0.0278181747602528,-0.055913424375161,0.4320058280718795
Eastern Cape,Ward 21505015,EC155,4652,0.531384350816853,False,8.445052513638554,0.5093876526187545,2016,0.0124264536314609,0.0821121190974645,0.3802721088435374
Eastern Cape,Ward 21505016,EC155,4056,0.4726331360946745,False,8.30795254527102,0.5113460264428272,2016,-0.0937807925770469,0.139005897219882,0.453105355795826
Eastern Cape,Ward 21505017,EC155,4794,0.5185648727576136,False,8.475120414994329,0.5098149685540626,2016,0.0308561529060366,0.1117810760667903,0.4152659134747864
Eastern Cape,Ward 21505018,EC155,3760,0.575,False,8.23217423638394,0.507933797645983,2016,0.0002555954683614,0.0389610389610388,0.4627089049638314
Eastern Cape,Ward 21505019,EC155,4043,0.5847143210487262,False,8.304742269640771,0.5076099869443589,2016,-0.0083644379011544,-0.0350835322195703,0.481500125849484
Eastern Cape,Ward 21505020,EC155,4684,0.5046968403074296,False,8.451907724717607,0.5102772363024021,2016,-0.0386006156612592,0.1457925636007828,0.447457627118644
Eastern Cape,Ward 21505021,EC155,3621,0.4794255730461199,False,8.19450550976564,0.511119611877779,2016,-0.0143978677493004,0.0909912624284423,0.4354197194892191
Eastern Cape,Ward 21505022,EC155,3773,0.4542804134640869,False,8.235625719964311,0.5119577838638468,2016,-0.0574411115181532,-0.1065593180203646,0.3791621911922664
Eastern Cape,Ward 21505023,EC155,3529,0.5069424766222727,False,8.16876982367527,0.5102023817585739,2016,-0.0395278128647765,-0.1038598273235145,0.3921052631578947
Eastern Cape,Ward 21505024,EC155,3877,0.4802682486458602,False,8.262816937670928,0.511091522691121,2016,-0.0356746605554759,0.1773458852110536,0.4545454545454545
Eastern Cape,Ward 21505025,EC155,4591,0.5286429971683729,False,8.431853144249223,0.509479031073704,2016,-0.0558415936924134,0.2197130712008501,0.4230110159118727
Eastern Cape,Ward 21505026,EC155,4416,0.4719202898550724,False,8.392989587956931,0.5113697879841472,2016,-0.0413902903497057,0.004778156996587,0.4491315136476427
Eastern Cape,Ward 21505027,EC155,3728,0.5686695278969958,False,8.223627175805483,0.5081448133827499,2016,-0.0793601117123002,0.2556416301785114,0.4841930116472546
Eastern Cape,Ward 21505028,EC155,3690,0.5739837398373984,False,8.213381737034572,0.5079676729847364,2016,-0.0503756210308561,0.1124510099487487,0.435672514619883
Eastern Cape,Ward 21505029,EC155,4359,0.4517091075934847,False,8.379997952238393,0.5120434940595335,2016,-0.0288537352398088,0.0395897925113284,0.3491175204476969
Eastern Cape,Ward 21505030,EC155,4684,0.5113151152860803,False,8.451907724717607,0.510056627136447,2016,-0.0527136616923369,0.1232613908872901,0.403177527055031
Eastern Cape,Ward 21505031,EC155,3737,0.5231469092855231,False,8.226038429485484,0.5096622340031323,2016,-0.0617825261983479,-0.0582157258064516,0.4134275618374558
Eastern Cape,Ward 21506001,EC156,3873,0.5517686547895688,False,8.261784679514752,0.5226411314678618,2016,-0.0387244069169561,0.1434898139946856,0.4481605351170568
Eastern Cape,Ward 21506002,EC156,3322,0.4704996989765201,False,8.10832229017324,0.5258918897003838,2016,0.0255643881529164,0.0482802145787315,0.3329077561442706
Eastern Cape,Ward 21506003,EC156,3470,0.4988472622478386,False,8.151909872940905,0.524757987169531,2016,-0.0245510664429692,-0.0334261838440111,0.4098699763593381
Eastern Cape,Ward 21506004,EC156,3426,0.4287799182720374,False,8.139148678884066,0.5275606809285631,2016,-0.072782137961987,-0.0269809713149673,0.3930741190765492
Eastern Cape,Ward 21506005,EC156,4170,0.5189448441247002,False,8.335671314792847,0.5239540838944565,2016,0.0009534370355487,0.1197636949516649,0.4776909503403075
Eastern Cape,Ward 21506006,EC156,4055,0.4049321824907521,False,8.307705966549513,0.5285145903598145,2016,-0.0581988441683516,0.1500283607487238,0.3868040225656119
Eastern Cape,Ward 21506007,EC156,4265,0.5458382180539273,False,8.35819745992578,0.5228783489372875,2016,-0.0082542167511333,0.1012135295636458,0.4508263343267407
Eastern Cape,Ward 21506008,EC156,3599,0.5137538205056961,False,8.188411308079031,0.5241617248392167,2016,-0.0595755703872666,0.0641632170313424,0.4307030129124821
Eastern Cape,Ward 21506009,EC156,3949,0.5249430235502659,False,8.28121766128665,0.5237141567174339,2016,-0.0617592818289522,0.3194119612429,0.5120466649759067
Eastern Cape,Ward 21506010,EC156,4102,0.5202340321794247,False,8.319229938632326,0.5239025163722676,2016,-0.0818226833082662,0.2782798379557494,0.4340727048675292
Eastern Cape,Ward 21506011,EC156,3636,0.5792079207920792,False,8.19863945529737,0.5215435608277614,2016,-0.0741726519861907,0.0735163861824623,0.3622281799225499
Eastern Cape,Ward 21506012,EC156,3474,0.5046056419113414,False,8.153061946801051,0.5245276519829909,2016,-0.0697237639547905,-0.1291050388568563,0.5105659460772407
Eastern Cape,Ward 21506013,EC156,4210,0.5714964370546318,False,8.345217926676428,0.5218520201772593,2016,-0.0358117237249053,0.0255785627283799,0.4765298599164413
Eastern Cape,Ward 21506014,EC156,4003,0.5690731951036723,False,8.294799358992574,0.5219489498552977,2016,-0.0319766736627319,0.0506561679790025,0.5496417604912999
Eastern Cape,Ward 21506015,EC156,3768,0.4891188959660297,False,8.234299635696253,0.5251471218208034,2016,-0.0171803166323955,-0.011023622047244,0.4489041457618167
Eastern Cape,Ward 21506016,EC156,3336,0.5494604316546763,False,8.112527763478637,0.5227334603932575,2016,-0.0067305892203594,-0.0460394623963397,0.459718026183283
Eastern Cape,Ward 21506017,EC156,3831,0.5476376925084834,False,8.25088114470065,0.5228063699591052,2016,-0.0039463854768944,0.0373679935012185,0.4676931536981028
Eastern Cape,Ward 21506018,EC156,3272,0.5204767726161369,False,8.093156697722637,0.5238928067547991,2016,-0.0488095367423746,-0.0913635101360733,0.462214983713355
Eastern Cape,Ward 21506019,EC156,3715,0.5636608344549126,False,8.220133957151859,0.522165444281248,2016,-0.0050488429644423,0.1983870967741936,0.5037546933667084
Eastern Cape,Ward 21506020,EC156,3260,0.5202453987730061,False,8.089482474360754,0.5239020617085243,2016,-0.0486613835125312,0.0096004955094457,0.4680717206668763
Eastern Cape,Ward 21506021,EC156,3704,0.558585313174946,False,8.21716859576607,0.5223684651324467,2016,-0.0247480201583873,0.220026350461133,0.4309126871997739
Eastern Cape,Ward 21506022,EC156,3388,0.5817591499409681,False,8.127995055771946,0.5214415116618059,2016,-0.0251307405934813,0.0907920154539601,0.5279141104294478
Eastern Cape,Ward 21506023,EC156,4133,0.5535930316961045,False,8.326758814511733,0.5225681563916004,2016,-0.0632383358525088,0.3175007969397514,0.493492972410203
Eastern Cape,Ward 21506024,EC156,3679,0.5115520521880946,False,8.210396255104774,0.5242497955719209,2016,-0.051369296126512,0.0334269662921349,0.4954038082731451
Eastern Cape,Ward 21506025,EC156,3991,0.5073916311701328,False,8.291797105048733,0.5244162124126392,2016,-0.0472259180751984,0.0209772320286518,0.5491403643828586
Eastern Cape,Ward 21506026,EC156,3336,0.5113908872901679,False,8.112527763478637,0.5242562421678378,2016,-0.0605099391561131,0.1028099173553718,0.4376374489475337
Eastern Cape,Ward 21507001,EC157,5412,0.43810051736881,False,8.59637398929068,0.4502940532435405,2016,-0.0114229216508359,0.05271347986773,0.3171940526115135
Eastern Cape,Ward 21507002,EC157,5814,0.4052287581699346,False,8.668024081118821,0.4512608696905662,2016,0.0295102422319447,0.012715554781397,0.2956603773584905
Eastern Cape,Ward 21507003,EC157,5941,0.3906749705436795,False,8.689632748355741,0.45168892226780905,2016,-0.0295751579469835,0.0178173719376391,0.3604446012702893
Eastern Cape,Ward 21507004,EC157,6586,0.4582447616155481,False,8.792701462936309,0.44970157547157763,2016,-0.0442594120071563,0.2216657391949545,0.4416666666666666
Eastern Cape,Ward 21507005,EC157,6936,0.296280276816609,False,8.844480518460378,0.4544652367891935,2016,0.0434047975700679,0.1561926987831305,0.1476190476190476
Eastern Cape,Ward 21507006,EC157,4842,0.4566294919454771,False,8.485083137498004,0.44974908340305025,2016,0.0773542476458028,-0.0142508143322475,0.324740207833733
Eastern Cape,Ward 21507007,EC157,4309,0.3397540032490136,False,8.368461137615839,0.45318659777647563,2016,0.0119523232654036,-0.1171891005941405,0.5090946249744533
Eastern Cape,Ward 21507008,EC157,4860,0.382716049382716,False,8.48879371689454,0.4519230081843079,2016,0.0798661215327881,-0.1233766233766233,0.3145147535391437
Eastern Cape,Ward 21507009,EC157,6161,0.3906833306281448,False,8.725994381014571,0.45168867638297183,2016,-0.05453862432484,0.3472556308768861,0.3001437076575652
Eastern Cape,Ward 21507010,EC157,6169,0.485005673528935,False,8.72729202920964,0.4489144898270662,2016,-0.0094955805710071,0.1902373142967393,0.4183340138832176
Eastern Cape,Ward 21507011,EC157,6782,0.4202300206428782,False,8.822027322685583,0.45081965608842084,2016,0.0408426562523229,0.082003828972559,0.3227053140096618
Eastern Cape,Ward 21507012,EC157,6519,0.364473078693051,False,8.782476268924539,0.4524595661457687,2016,-0.0099215306983997,0.3727100442198356,0.2496694995278564
Eastern Cape,Ward 21507013,EC157,5234,0.484715322888804,False,8.562931083090092,0.448923029551776,2016,0.0392477558742756,0.0710047063638223,0.4018063432052089
Eastern Cape,Ward 21507014,EC157,5231,0.4366277958325368,False,8.562357743370612,0.4503373685828426,2016,-0.056654738757397,0.0489272107479445,0.3442815249266862
Eastern Cape,Ward 21507015,EC157,4921,0.4253200568990042,False,8.501267040865978,0.45066994913971126,2016,-0.0605844066875267,-0.0366092404072043,0.4483193277310924
Eastern Cape,Ward 21507016,EC157,5698,0.4650754650754651,False,8.647870515057853,0.4495006724286389,2016,-0.0603733596515383,0.0545992966870256,0.4180572633058141
Eastern Cape,Ward 21507017,EC157,5146,0.4692965410027205,False,8.545974992841689,0.44937652313666077,2016,-0.0638451870375165,-0.075624214118915,0.4451501154734411
Eastern Cape,Ward 21507018,EC157,6626,0.5055840627829762,False,8.798756582859841,0.4483092430843003,2016,-0.0257245876179792,0.1305238013990786,0.4421790898711466
Eastern Cape,Ward 21507019,EC157,6456,0.4451672862453532,False,8.772765209949785,0.45008620710011277,2016,-0.0303023471670123,0.1774575962064564,0.4102853458004191
Eastern Cape,Ward 21507020,EC157,6190,0.4951534733441033,False,8.730690365678642,0.4486160251266201,2016,-0.0233224668759656,0.0165872885531286,0.4308546433378196
Eastern Cape,Ward 21507021,EC157,6182,0.4687803299902944,False,8.729397122692061,0.44939170581349686,2016,-0.0775827106388012,0.0127785058977718,0.4428284078601269
Eastern Cape,Ward 21507022,EC157,5272,0.4990515933232169,False,8.570165076182343,0.4485013745389991,2016,-0.0509484066767831,-0.1631746031746032,0.4786977491961415
Eastern Cape,Ward 21507023,EC157,6506,0.5124500461112819,False,8.780480107033297,0.4481073023981737,2016,-0.0279539942927585,0.0268308080808081,0.5309054460407617
Eastern Cape,Ward 21507024,EC157,6824,0.5096717467760844,False,8.828201089171515,0.44818901708450304,2016,-0.0807669647819975,-0.0053927998833989,0.4579932789246279
Eastern Cape,Ward 21507025,EC157,5990,0.4298831385642738,False,8.697846691109495,0.4505357408554386,2016,-0.125620520162178,-0.0674139810057605,0.3770676088003854
Eastern Cape,Ward 21507026,EC157,5437,0.5125988596652565,False,8.600982717145921,0.4481029255289391,2016,-0.0111714634464948,0.1189545173904096,0.4612258719945817
Eastern Cape,Ward 21507027,EC157,5773,0.4675212194699463,False,8.660947155060933,0.44942873847586,2016,-0.0860061608951252,-0.0506495642164117,0.420312774556317
Eastern Cape,Ward 21507028,EC157,6278,0.4732398853137942,False,8.744806737401898,0.4492605424216292,2016,-0.0464893535833496,0.0364867095922074,0.4113774476704929
Eastern Cape,Ward 21507029,EC157,6612,0.4668784029038113,False,8.796641458940915,0.44944764484545224,2016,-0.1055126970648506,0.0360388592917579,0.4501445086705202
Eastern Cape,Ward 21507030,EC157,6574,0.4225737754791603,False,8.790877754224164,0.45075072212264783,2016,0.0101826815779018,0.2727976766698934,0.2690183502583289
Eastern Cape,Ward 21507031,EC157,5585,0.5059982094897045,False,8.6278397115033,0.44829706229880834,2016,0.003659939809268,0.0882696804364771,0.4521340247307538
Eastern Cape,Ward 21507032,EC157,5819,0.4725897920604915,False,8.66888370465667,0.4492796628114322,2016,-0.0236889094438632,-0.0785431512272367,0.4277625570776255
Eastern Cape,Ward 21507033,EC157,5368,0.5007451564828614,False,8.588210678651517,0.44845156385783314,2016,0.0272556373706542,0.1031648170982326,0.4311135571454779
Eastern Cape,Ward 21507034,EC157,5978,0.4713951154232185,False,8.695841342843883,0.44931480035958726,2016,-0.008186251291331,0.2267596962856557,0.4233076263924593
Eastern Cape,Ward 21507035,EC157,6003,0.47976011994003,False,8.700014623251842,0.4490687708149752,2016,-0.0340604025893149,0.1365013252555851,0.3619691119691119
Eastern Cape,Ward 24401001,EC441,4492,0.4942119323241318,False,8.410053315858335,0.5978515028227843,2016,0.0308989806843318,0.2484713729849916,0.4514743773260807
Eastern Cape,Ward 24401002,EC441,3734,0.5623995715050883,False,8.225235324101668,0.5951239972555461,2016,-0.0103344368920467,-0.0777969869103482,0.4052631578947368
Eastern Cape,Ward 24401003,EC441,3716,0.6442411194833154,False,8.22040309993373,0.591850335336417,2016,0.0389290344899555,-0.0130146082337317,0.5713245997088792
Eastern Cape,Ward 24401004,EC441,3886,0.5898095728255275,False,8.265135629937385,0.5940275972027285,2016,-0.0027935566197072,0.1055476529160739,0.5331550802139038
Eastern Cape,Ward 24401005,EC441,3541,0.5645297938435471,False,8.172164452111904,0.5950387883620077,2016,-0.0667993200805036,0.1205696202531645,0.5314797059763503
